label,text
ham,HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG
ham,What should i eat fo lunch senor
ham,E admin building there? I might b slightly earlier... I'll call u when i'm reaching...
ham,if you aren't here in the next  &lt;#&gt;  hours imma flip my shit
spam,"This is the 2nd attempt to contract U, you have won this weeks top prize of either £1000 cash or £200 prize. Just call 09066361921"
ham,So is there anything specific I should be doing with regards to jaklin or what because idk what the fuck
ham,How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!
ham,"I‘ve got some salt, you can rub it in my open wounds if you like!"
spam,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Calls£1/minmoremobsEMSPOBox45PO139WA
ham,"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards."
ham,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-).."
ham,Can't take any major roles in community outreach. You rock mel
ham,Oh yes I can speak txt 2 u no! Hmm. Did u get  email?
ham,Sitting in mu waiting for everyone to get out of my suite so I can take a shower
ham,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U"
ham,Now get step 2 outta the way. Congrats again.
ham,U sick still can go shopping?
ham,HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN
ham,I doubt you could handle 5 times per night in any case...
ham,Lovely smell on this bus and it ain't tobacco... 
spam,Promotion Number: 8714714 - UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub
spam,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop"
ham,"I want to show you the world, princess :) how about europe?"
ham,26th OF JULY
ham,K.:)you are the only girl waiting in reception ah?
ham,I want to tell you how bad I feel that basically the only times I text you lately are when I need drugs
ham,In the end she might still vomit but its okay. Not everything will come out.
ham,"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos..."
ham,He's in lag. That's just the sad part but we keep in touch thanks to skype
ham,Lmao!nice 1
ham,I'm wif him now buying tix lar...
spam,You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX
ham,"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order"
ham,"Aight text me when you're back at mu and I'll swing by, need somebody to get the door for me"
ham,Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz
ham,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.
ham,Those were my exact intentions
ham,"Almost there, see u in a sec"
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
ham,How are you. Just checking up on you
ham,"Yeah that's what I thought, lemme know if anything's goin on later"
spam,money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over £1million to give away ! ppt150x3+normal text rate box403 w1t1jy
ham,Hello! Good week? Fancy a drink or something later?
ham,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor..."
ham,You can never do NOTHING
ham,No b4 Thursday
spam,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info
ham,How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.
ham,"""HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY, HAD A COOL NYTHO, TX 4 FONIN HON, CALL 2MWEN IM BK FRMCLOUD 9! J X"""
ham,Yeah sure I'll leave in a min
ham,ITS A LAPTOP TAKE IT WITH YOU.
ham,"Well, I meant as opposed to my drunken night of before"
ham,"Yeah, that's fine! It's £6 to get in, is that ok? "
ham,Be sure to check your yahoo email. We sent photos yesterday
ham,"Give her something to drink, if she takes it and doesn't vomit then you her temp might drop. If she unmits however let me know."
ham,Dear are you angry i was busy dear
ham,Indeed and by the way it was either or - not both !
ham,The monthly amount is not that terrible and you will not pay anything till 6months after finishing school.
ham,Went fast asleep dear.take care.
ham,Printer is cool. I mean groovy. Wine is groovying
ham,Ok i shall talk to him
ham,"see you then, we're all christmassy here!"
ham,Tell me whos this pls:-)
ham,Which channel:-):-):):-).
spam,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk
ham,Oh ok..
ham,Well thats nice. Too bad i cant eat it
ham,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..
ham,U calling me right? Call my hand phone...
ham,"If you want to mapquest it or something look up ""usf dogwood drive"", that's the tiny street where the parking lot is"
ham,"Oops - am at my mum's in somerset... Bit far! Back tomo, see you soon x"
ham,I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story)
ham,"Aight, let me know when you're gonna be around usf"
ham,"I can't, I don't have her number!"
ham,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..
ham,Ü comin to fetch us oredi...
ham,"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon...."
ham,Just hopeing that wasn‘t too pissed up to remember and has gone off to his sisters or something!
ham,Well its not like you actually called someone a punto. That woulda been worse.
ham,U coming back 4 dinner rite? Dad ask me so i re confirm wif u...
ham,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-"
ham,I love to wine and dine my lady!
ham,"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho"
ham,After completed degree. There is no use in joining finance.
ham,"Can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold  &lt;#&gt;  or any bb"
spam,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop"
ham,Pls dont forget to study
spam,Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow
ham,I want to be there so i can kiss you and feel you next to me
ham,Don no da:)whats you plan?
ham,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla.."
ham,So u wan 2 come for our dinner tonight a not?
ham,Ok... Ur typical reply...
ham,"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !"
ham,"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The ""sleep on a couch"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?"
ham,"We made it! Eta at taunton is 12:30 as planned, hope that‘s still okday?! Good to see you! :-xx"
ham,I have had two more letters from . I will copy them for you cos one has a message for you. Speak soon
ham,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.
ham,No no. I will check all rooms befor activities
ham,Hmm...Bad news...Hype park plaza $700 studio taken...Only left 2 bedrm-$900...
ham,I'll pick you up at about 5.15pm to go to taunton if you still want to come.
ham,No. Thank you. You've been wonderful
ham,"Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts"
ham,"I can probably come by, everybody's done around  &lt;#&gt;  right?"
ham,Love it! Daddy will make you scream with pleasure! I am going to slap your ass with my dick!
ham,Hi :)finally i completed the course:)
spam,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW
ham,K..give back my thanks.
ham,Yup but not studying surfing lor. I'm in e lazy mode today.
ham,7 lor... Change 2 suntec... Wat time u coming?
ham,I enjoy watching and playing football and basketball. Anything outdoors. And you?
ham,Hui xin is in da lib.
ham,In xam hall boy asked girl Tell me the starting term for dis answer I can den manage on my own After lot of hesitation n lookin around silently she said THE! intha ponnungale ipaditan;)
ham,Cos i want it to be your thing
ham,Sitting ard nothing to do lor. U leh busy w work?
ham,"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?"
ham,No da. . Vijay going to talk in jaya tv
ham,"""Hey sorry I didntgive ya a a bellearlier hunny,just been in bedbut mite go 2 thepub l8tr if uwana mt up?loads a luv Jenxxx."""
ham,Hey what how about your project. Started aha da.
ham,"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?"
ham,Tell them u have a headache and just want to use 1 hour of sick time.
ham,"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade"
ham,"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy"
ham,"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier."
ham,Wat time ü finish?
spam,You have 1 new message. Please call 08715205273
ham,How are you doing. How's the queen. Are you going for the royal wedding
ham,Man this bus is so so so slow. I think you're gonna get there before me
ham,Do we have any spare power supplies
ham,You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs
ham,Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me
spam,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ"
ham,Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?
